Nombre recurso;LOID;ID;Página;Tipo;Enlace;Texto principal;Texto adicional
Desafío: La atmósfera;CN_07_03_LM_Recurso260;132238;Ve más allá;Lista;;Efectos sobre el medio ambiente y la salud;
Desafío: La atmósfera;CN_07_03_LM_Recurso260;132238;Ve más allá;Lista;;Reconoce los instrumentos meteorológicos;
Desafío: La atmósfera;CN_07_03_LM_Recurso260;132238;Ve más allá;Lista;;Competencias: observación de cómo se forman las nubes;
Desafío: La atmósfera;CN_07_03_LM_Recurso260;132238;Meta;Título;;"Ahora ya sabes cuál es el camino que debemos recorrer para descubrir los secretos de la atmósfera.
¿Serás capaz de superar la última prueba?";
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Escoge tu camino;Lista;;<em>¿Por qué en verano se hace de noche más tarde?</em>;
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Escoge tu camino;Lista;;<em>¿Cómo puede ser invierno en el hemisferio sur cuando es verano en el hemisferio norte?</em>;
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Escoge tu camino;Lista;;<em>¿Qué hora es en Nueva York?</em>;
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Escoge tu camino;Lista;;<em>Si yo veo la Luna llena, ¿qué ve un australiano?</em>;
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Escoge tu camino;Lista;;<em>¿De dónde ha salido la Luna?</em>;
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Escoge tu camino;Lista;;<em>¿A qué estructuras de la Tierra afecta la Luna?</em>;
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Escoge tu camino;Lista;;<em>La magia de los eclipses</em>;
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Escoge tu camino;Enlace;https://ed.ted.com/lessons/reasons-for-the-seasons-rebecca-kaplan;Reasons for the seasons;, animación con preguntas de TED Edu.
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Escoge tu camino;Enlace;http://sac.csic.es/unawe/lluna2.html;Mapa de los cráteres y mares de la Luna;, mapa de la Luna con los nombres de sus cráteres y mares.
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Escoge tu camino;Enlace;http://sac.csic.es/astrosecundaria/unawe/es/actividades/tierra_luna/Tierra_luna.php;;, más sobre el sistema Tierra-Luna, el sistema solar y el universo.
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Escoge tu camino;Inglés;http://eclipse.gsfc.nasa.gov/eclipse.html; NASA Goddard Space Flight Center Eclipse Web Site;, información de la NASA sobre los eclipses más recientes y también sobre los próximos.
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Ve más allá;Lista;;Identifica las capas de la Tierra;
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Ve más allá;Lista;;Comprende los movimientos de la Tierra;
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Ve más allá;Lista;;Calcula el huso horario;
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Ve más allá;Lista;;Entiende las teorías de la formación de la Luna;
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Ve más allá;Lista;;Resuelve el crucigrama sobre la Tierra en el universo;
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Ve más allá;Lista;;Competencias: Identificación de las capas de la Tierra;
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Ve más allá;Lista;;Proyecto: Estudio del planeta Marte;
Desafío: La Tierra en el universo;CN_07_02_LM_Recurso230;132214;Meta;Título;;¿Serás capaz de superar la última prueba?;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;Escoge tu camino;Lista;;<em>Nuestros primeros pasos por el universo y cómo lo medimos</em>;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;Escoge tu camino;Lista;;<em>Cómo es la vida de una estrella</em>;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;Escoge tu camino;Lista;;<em>¿Quién ha puesto aquí todos estos planetas?</em>;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;Escoge tu camino;Lista;;<em>Por qué no me dan miedo los meteoritos</em>;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;Escoge tu camino;Lista;;<em>Cuándo nos dimos cuenta de que no somos el centro del universo</em>;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;Escoge tu camino;Lista;;<em>Mapa de nuestro vecindario galáctico</em>;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;Escoge tu camino;Enlace;http://www.esa.int/esl/ESA_in_your_country/Spain/;European Space Agency;, página de la Agencia Espacial Europea (ESA) con información sobre sus actividades. Contiene mucha información multimedia y una pestaña sobre España.
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;Escoge tu camino;Enlace;http://spaceplace.nasa.gov/sp/kids/;NASA Ciencia;, página de divulgación de la NASA con algunos contenidos en español. En ella encontrarás juegos, animaciones, proyectos y curiosidades sobre la conquista del espacio.
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;Escoge tu camino;Enlace;http://sac.csic.es/astrosecundaria/unawe/es/actividades/observacion/COMO%20LOCALIZAR%20CONSTELACIONES%20REVISADO.pdf;Cómo localizar constelaciones;, página que ofrece mapas del cielo de estrellas y orientaciones para encontrar algunas constelaciones.
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;Escoge tu camino;Inglés;http://hubblesite.org/gallery/album/star/;Hubblesite;", página oficial del telescopio Hubble que contiene imágenes, vídeos, artículos, libros interactivos y recursos educativos relacionados con el universo.
"
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;Ve más allá;Lista;;Reconoce las etapas de la vida de una estrella;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;Ve más allá;Lista;;Conoce el cometa Halley;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;Ve más allá;Lista;;Reconoce a destacados astrónomos y teorías astronómicas;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;Ve más allá;Lista;;Ubica las capas del Sol;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;Ve más allá;Lista;;Identifica los planetas;
Desafío: El universo y el sistema solar;CN_07_01_LM_Recurso270;131989;Meta;Título;;¿Serás capaz de superar la última prueba?;
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Escoge tu camino;Lista;;<em>Física o química</em>;(Los cambios físicos y los cambios químicos)
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Escoge tu camino;Lista;;<em>El lenguaje de la química </em>;(Los símbolos químicos y las ecuaciones químicas)
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Escoge tu camino;Lista;;<em>Cambia sin parar pero no se destruye</em>;(La ley de la conservación de la materia)
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Escoge tu camino;Lista;;<em>¿Qué podemos hacer para que cambie rápido?</em>;(La velocidad de reacción y los factores que influyen en ella)
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Escoge tu camino;Lista;;<em>Química por doquier</em>;(Los distintos ámbitos de la química)
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Escoge tu camino;Lista;;<em>Cuando la química perjudica el entorno </em>;(Los impactos medioambientales de la química)
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Escoge tu camino;Lista;;<em>Química verde</em>; (La química sostenible)
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Escoge tu camino;Enlace;http://recursostic.educacion.es/secundaria/edad/3esofisicaquimica/3quincena9/3q9_centro.htm;Los cambios químicos;, información y recursos sobre cambios químicos, del Proyecto Descartes.
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Escoge tu camino;Enlace;http://descargas.pntic.mec.es/cedec/proyectoedia/reanaturales/contenidos/es_magia/index.html;¿Es magia? No, son reacciones químicas;, información sobre las reacciones químicas, de CEDEC, Proyecto EDIA.
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Escoge tu camino;Enlace;https://es.gizmodo.com/impresionantes-reacciones-quimicas-en-video-973434261;Las reacciones químicas más espectaculares, en video;, diversos videos con las reacciones químicas más espectaculares, de Gizmodo.
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Escoge tu camino;Enlace;https://www.ecologiaverde.com/que-es-la-quimica-verde-definicion-principios-y-ejemplos-360.html;Qué es la química verde: definición, principios y ejemplos; , artículo que trata sobre la sostenibilidad ambiental relacionada con los procesos químicos, de Ecología Verde.
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Escoge tu camino;Inglés;https://www.ducksters.com/science/chemistry/;Chemistry for Kids;", página que recoge muchos artículos sobre química, de Ducksters.
"
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Ve más allá;Lista;;Comprende la diferencia entre cambio físico y químico;
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Ve más allá;Lista;;Identifica los cambios físicos y los cambios químicos;
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Ve más allá;Lista;;Iguala reacciones químicas sencillas;
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Ve más allá;Lista;;Descubre en qué consiste la oxidación;
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Ve más allá;Lista;;Conoce la importancia de las reacciones químicas;
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Ve más allá;Lista;;Aprende sobre las reacciones químicas y el ambiente;
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Ve más allá;Lista;;Conoce qué materiales de uso diario proporciona la química;
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Ve más allá;Lista;;Descubre a qué se debe la contaminación ambiental;
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Ve más allá;Lista;;Contribuye con la química a la sostenibilidad medioambiental;
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Ve más allá;Lista;;Competencias: reconocimiento de reacciones químicas;
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Ve más allá;Lista;;Competencias: comparación de la velocidad de reacción;
Desafío: Los cambios químicos;FQ_08_01_LM_Recurso580;130847;Meta;Título;;"Ahora ya sabes cuál es el camino que debemos recorrer para descubrir la importancia de los cambios químicos en todas las facetas de nuestra vida.
¿Serás capaz de superar la última prueba?";
Desafío: El calor y la temperatura;CN_08_09_LM_Recurso290;132004;Escoge tu camino;Lista;;<em>Calor y temperatura: una relación amistosa y directa</em>;(Las características del calor y la temperatura)
Desafío: El calor y la temperatura;CN_08_09_LM_Recurso290;132004;Escoge tu camino;Lista;;<em>El calor afecta a los cuerpos y no solo en verano</em>;(Los efectos del calor)
Desafío: El calor y la temperatura;CN_08_09_LM_Recurso290;132004;Escoge tu camino;Lista;;<em>El calor no se tiene, se transfiere</em>;(La propagación del calor)
Desafío: El calor y la temperatura;CN_08_09_LM_Recurso290;132004;Escoge tu camino;Lista;;<em>Ahorra con el aislamiento térmico</em>;(Las técnicas de aislamiento del calor)
Desafío: El calor y la temperatura;CN_08_09_LM_Recurso290;132004;Escoge tu camino;Enlace;https://sites.google.com/a/xtec.cat/rdzereral/cm-i-cs-medi/fisica/llum-i-so/calor-i-temperatura;Calor y temperatura;, animaciones y simulaciones sobre transferencia de calor, temperatura, cambios de estado, etc., de Recursos Digitales para enseñar, aprender y trabajar, de XTEC.
Desafío: El calor y la temperatura;CN_08_09_LM_Recurso290;132004;Escoge tu camino;Enlace;http://albaida-ccnn.blogspot.com/2017/05/actividades-calor-y-temperatura.html;Calor y temperatura;, vídeos y actividades en el blog Con-Ciencia.
Desafío: El calor y la temperatura;CN_08_09_LM_Recurso290;132004;Escoge tu camino;Inglés;http://www.physicstutorials.org/home/heat-temperature-and-thermal-expansion/heat-and-heat-vs-temperature;Heat and heat vs. Temperature;", artículo para comprender la diferencia entre el calor y la temperatura, y conocer los efectos del calor, de Physics Tutorials.org.
"
Desafío: El calor y la temperatura;CN_08_09_LM_Recurso290;132004;Ve más allá;Lista;;"Refuerza tu aprendizaje: ¿En qué se diferencian el calor y la temperatura? (I); Los efectos del calor sobre la materia (I); La propagación del calor (I); Las técnicas de aislamiento del calor (I)";
Desafío: El calor y la temperatura;CN_08_09_LM_Recurso290;132004;Ve más allá;Lista;;Calcula con unidades de temperatura;
Desafío: El calor y la temperatura;CN_08_09_LM_Recurso290;132004;Ve más allá;Lista;;Define calor y temperatura;
Desafío: El calor y la temperatura;CN_08_09_LM_Recurso290;132004;Ve más allá;Lista;;Comprende la dilatación de la materia;
Desafío: El calor y la temperatura;CN_08_09_LM_Recurso290;132004;Ve más allá;Lista;;Comprende los cambios de estado del agua;
Desafío: El calor y la temperatura;CN_08_09_LM_Recurso290;132004;Ve más allá;Lista;;Conoce las técnicas de aislamiento;
Desafío: El calor y la temperatura;CN_08_09_LM_Recurso290;132004;Ve más allá;Lista;;"Competencias: Construcción de un termómetro; Observación del cambio de estado del agua; Estudio de los cambios de estado; Diferenciación entre conducción y convección; Diferenciación entre conductores y aislantes; Variaciones de la percepción térmica";
Desafío: El calor y la temperatura;CN_08_09_LM_Recurso290;132004;Meta;Título;;Ahora que seguramente has averiguado si existe o no el calor, ¿serás capaz de superar la última prueba?;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Escoge tu camino;Lista;;<em>Electricidad natural y artificial</em>;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Escoge tu camino;Lista;;<em>¿De dónde saco la electricidad?</em>;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Escoge tu camino;Lista;;<em>Unidades y leyes de la electricidad</em>;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Escoge tu camino;Lista;;<em>¿Qué pilas he de comprar?</em>;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Escoge tu camino;Lista;;<em>¿Qué es un circuito eléctrico?</em>;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Escoge tu camino;Lista;;<em>Rodeados de aparatos eléctricos</em>;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Escoge tu camino;Lista;;<em>¡Cuidado, electricidad!</em>;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Escoge tu camino;Lista;;<em>Cuando salgas, apaga la luz</em>;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Escoge tu camino;Enlace;https://www.edu.xunta.es/espazoAbalar/sites/espazoAbalar/files/datos/1464947843/contido/1_qu_es_la_electricidad.html;¿Qué es la electricidad?;, secuencia didáctica en la página de la Consejería de Educación, Universidad y Formación Profesional de la Xunta de Galicia.
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Escoge tu camino;Enlace;https://phet.colorado.edu/sims/html/charges-and-fields/latest/charges-and-fields_es.html;Cargas y campos;, un simulador sencillo para situar cargas eléctricas y realizar mediciones.
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Escoge tu camino;Enlace;https://es.slideshare.net/FranciscodeAsisGaliciaMorales/electricidad-domestica-e-industial;Electricidad doméstica e industrial;, <em>slideshare</em> sobre la generación y distribución de la electricidad en la red eléctrica doméstica e industrial.
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Escoge tu camino;Inglés;https://www.explainthatstuff.com/electricity.html;Explaintahatstuff!;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Ve más allá;Lista;;Ordena los materiales conductores;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Ve más allá;Lista;;Identifica símbolos y abreviaturas de dispositivos eléctricos;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Ve más allá;Lista;;Define algunas unidades eléctricas;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Ve más allá;Lista;;Emplea la ley de Ohm;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Ve más allá;Lista;;Identifica las fuentes naturales de energía eléctrica;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Ve más allá;Lista;;Trabaja el tema del aprovechamiento energético;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Ve más allá;Lista;;Competencias: Relación entre cargas y fenómenos eléctricos;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Ve más allá;Lista;;Competencias: Construcción de un motor eléctrico simple;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Ve más allá;Lista;;Competencias: Investigación acerca de la peligrosidad de los campos;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Ve más allá;Lista;;Competencias: Diferenciación entre circuitos en serie y paralelos;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Ve más allá;Lista;;Competencias: Comparación de los diferentes tipos de bombilla;
Desafío: La electricidad;CN_08_07_LM_Recurso290;131828;Meta;Título;;"¡Demuestra que estás conectado!
¿Serás capaz de superar la última prueba?";
Desafío: La energía;CN_08_06_LM_Recurso470;132241;Escoge tu camino;Lista;;<em>¿Para qué sirve la electricidad?</em>;
Desafío: La energía;CN_08_06_LM_Recurso470;132241;Escoge tu camino;Lista;;<em>¿Es el átomo la fuente de energía del futuro?</em>;
Desafío: La energía;CN_08_06_LM_Recurso470;132241;Escoge tu camino;Lista;;<em>¿Qué es la bioluminiscencia?</em>;
Desafío: La energía;CN_08_06_LM_Recurso470;132241;Escoge tu camino;Lista;;<em>¿Cómo se aprovecha la energía del agua?</em>;
Desafío: La energía;CN_08_06_LM_Recurso470;132241;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=-DbsKumdAus;La Eduteca;, vídeo en el que se explica qué es la energía, de dónde proviene, para qué se utiliza, etc.
Desafío: La energía;CN_08_06_LM_Recurso470;132241;Escoge tu camino;Enlace;http://www.cener.com/;CENER;, página del Centro Nacional de Energías Renovables en la que se explican los proyectos que se llevan a cabo con estos tipos de energía.
Desafío: La energía;CN_08_06_LM_Recurso470;132241;Escoge tu camino;Enlace;https://museovirtual.csic.es/salas/vida/vida3.htm;La energía y sus formas;, página del Museo Virtual de la Ciencia del CSIC en la que se explican los distintos tipos de energía.
Desafío: La energía;CN_08_06_LM_Recurso470;132241;Escoge tu camino;Enlace;https://www.fundacionendesa.org/es/educacion/endesa-educa/recursos/que-es-la-energia;La energía;, recurso de Endesa Educa sobre los tipos de energía, sus propiedades y la transferencia.
Desafío: La energía;CN_08_06_LM_Recurso470;132241;Ve más allá;Lista;;Define los tipos de energía;
Desafío: La energía;CN_08_06_LM_Recurso470;132241;Ve más allá;Lista;;Reconoce las transformaciones energéticas;
Desafío: La energía;CN_08_06_LM_Recurso470;132241;Ve más allá;Lista;;Identifica las fuentes de energía;
Desafío: La energía;CN_08_06_LM_Recurso470;132241;Ve más allá;Lista;;Caracteriza las energías renovables;
Desafío: La energía;CN_08_06_LM_Recurso470;132241;Ve más allá;Lista;;Conoce la energía solar;
Desafío: La energía;CN_08_06_LM_Recurso470;132241;Ve más allá;Lista;;¿Existe energía en los seres vivos?;
Desafío: La energía;CN_08_06_LM_Recurso470;132241;Ve más allá;Lista;;¿Qué sabes sobre las energías no renovables?;
Desafío: La energía;CN_08_06_LM_Recurso470;132241;Meta;Título;;¿Serás capaz de superar la última prueba?;
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Escoge tu camino;Lista;;<em>¿Todo se puede medir?</em>;(Las magnitudes físicas)
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Escoge tu camino;Lista;;<em>Midiendo la masa</em>;(La masa)
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Escoge tu camino;Lista;;<em>Palmo a palmo</em>;(La longitud)
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Escoge tu camino;Lista;;<em>Lo medimos al cuadrado</em>;(La superficie)
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Escoge tu camino;Lista;;<em>¿Qué espacio ocupas?</em>;(El volumen)
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Escoge tu camino;Lista;;<em>Más pesado que una piedra, más ligero que una pluma </em>;(La densidad)
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Escoge tu camino;Lista;;<em>Tic, tac</em>;(La medida del tiempo)
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Escoge tu camino;Lista;;<em>¿Tienes calor o frío?</em>;(La temperatura)
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Escoge tu camino;Lista;;<em>Fracciones para cambiar de unidades</em>;(Los factores de conversión)
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Escoge tu camino;Enlace;https://conteni2.educarex.es/mats/14341/contenido/, https://conteni2.educarex.es/mats/14344/contenido/;medidas de masa y medidas de volumen.;Laboratorio virtual de Educarex que trata sobre
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Escoge tu camino;Enlace;http://www.quimicaweb.net/ciencia/paginas/magnitudes.html;Las magnitudes físicas y su medida;, información sobre magnitudes, unidades y cambios de unidades, de FisQuiWeb.
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Escoge tu camino;Enlace;https://www.centroestudioscervantinos.es/unidades-de-medida/;Cuáles son las unidades de medida;, información sobre unidades de medida de longitud, masa y volumen, del Centro de Estudios Cervantinos.
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Escoge tu camino;Enlace;https://www.fisic.ch/contenidos/elementos-matemáticos-básicos/unidades-de-medida/;Unidades de medida;, artículo sobre las unidades de medida, del portal Físic.
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Escoge tu camino;Enlace;https://www.portaleducativo.net/cuarto-basico/550/Unidades-de-medida-de-longitud-volumen-masa-tiempo;Unidades de medida de: longitud, volumen, masa y tiempo;, artículo acerca de las unidades de medida, de Portal Educativo.
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Escoge tu camino;Inglés;https://www.mathsisfun.com/measure/index.html;Measurement Index; contenido didáctico sobre las medidas, el sistema métrico y las unidades, de Maths is Fun.
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Ve más allá;Lista;;"Comprende las magnitudes, las medidas y el Sistema Internacional; Identifica los nombres de las unidades; Repasa la notación científica";
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Ve más allá;Lista;;"Refuerza tu aprendizaje: Las magnitudes físicas (I); La masa (I); La longitud (I); El volumen y la capacidad (I); La densidad (I); El tiempo y la temperatura (I); Los factores de conversión (I)";
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Ve más allá;Lista;;Ordena masas;
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Ve más allá;Lista;;"Resuelve problemas con longitudes; Resuelve problemas con superficies; Resuelve problemas con volúmenes y capacidades";
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Ve más allá;Lista;;"Transforma las unidades; Reconoce los instrumentos de medición";
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Ve más allá;Lista;;Realiza cálculos utilizando los factores de conversión;
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Ve más allá;Lista;;"Competencias: comprensión de la creación de Sistema Internacional; conversión de unidades de masa; utilización de los recipientes para medir volúmenes; uso de la escala para interpretar longitudes; uso de la escala para medir superficies";
Desafío: Las unidades de medida;CN_07_13_LM_Recurso420;132286;Meta;Título;;"¡Medidas tomadas!
¿Serás capaz de superar la última prueba?";
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Escoge tu camino;Lista;;<em>Miligramos, gramos y kilos de materia</em>;(La masa)
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Escoge tu camino;Lista;;<em>¿Cuánta masa pesas?</em>;(La diferencia entre masa y peso)
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Escoge tu camino;Lista;;<em>¿Eres grande o pequeño?</em>;(El volumen)
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Escoge tu camino;Lista;;<em>Apretando la materia</em>;(La densidad)
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Escoge tu camino;Lista;;<em>Sólidos, líquidos y gases</em>;(Los estados físicos de la materia)
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Escoge tu camino;Lista;;<em>Propiedades que se pueden medir</em>;(Las propiedades cuantificables de la materia)
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Escoge tu camino;Lista;;<em>Propiedades que no se pueden medir</em>;(Las propiedades no cuantificables de la materia)
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Escoge tu camino;Lista;;<em>Materiales nacidos en el laboratorio</em>;(Los materiales artificiales)
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Escoge tu camino;Lista;;<em>Materiales 100 % naturales</em>; (Los materiales naturales)
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Escoge tu camino;Enlace;http://recursostic.educacion.es/newton/web/materiales_didacticos/materia/index.html;La materia;, unidad didáctica sobre la materia, del Proyecto Newton. También puede ser consultada en inglés.
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Escoge tu camino;Enlace;http://recursostic.educacion.es/ciencias/ulloa/web/ulloa2/3eso/3eso.html;Proyecto Ulloa;, diversos recursos de aprendizaje relacionados con la materia.
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Escoge tu camino;Enlace;https://www.todamateria.com/propiedades-de-la-materia/;Propiedades de la materia;, contenido didáctico sobre las propiedades de la materia, de TodaMateria.
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Escoge tu camino;Enlace;https://concepto.de/cuales-son-las-propiedades-de-la-materia/;¿Qué son las propiedades de la materia?;, amplio artículo sobre las propiedades de la materia, de Concepto.de.
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Escoge tu camino;Inglés;http://www.chem4kids.com/files/matter_intro.html;Matter is the Stuff Around You;, artículos relacionados con la materia y sus estados de agregación, de Rader's Chem4Kids.com.
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Ve más allá;Lista;;"Refuerza tu aprendizaje: La materia: propiedades; La masa (I); El volumen (I); La densidad (I); Las propiedades de los estados (I); Los materiales (I)";
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Ve más allá;Lista;;Encuentra volúmenes, masas y densidades;
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Ve más allá;Lista;;¿Qué sabes sobre las propiedades de sólidos, líquidos y gases?;
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Ve más allá;Lista;;Conoce las propiedades de los materiales;
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Ve más allá;Lista;;¿Qué propiedades tiene este material?;
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Ve más allá;Lista;;Completa un crucigrama sobre las propiedades de la materia;
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Ve más allá;Lista;;"Competencias: Identificación de las propiedades de la materia; Estudio de los cambios de estado de la materia; Determinación de la masa, el volumen y la densidad; Análisis de la flotabilidad de la materia; Identificación de las propiedades de los materiales";
Desafío: Las propiedades de la materia;CN_07_12_LM_Recurso370;132283;Meta;Título;;"¡Fin de la materia!
¿Serás capaz de superar la última prueba?";
