Nombre recurso;LOID;ID;idGuion;identificadorUnidad;module_id;asset_id;Página;Tipo;Enlace;Texto principal - original;Texto adicional - original;Texto principal;Texto adicional
Desafío: El clima y el paisaje;MS_3C_22_LM_Recurso960;130873;15156;MS_05_NX_LL;628907;138771;Escoge tu camino;Inglés;https://wmo.int/site/global-framework-climate-services-gfcs;GFCS;,(Global Framework for Climate Services), con información relacionada con el clima y la meteorología, y noticias sobre el cambio climático.;GFCS;,(Global Framework for Climate Services), con información relacionada con el clima y la meteorología, y noticias sobre el cambio climático.
Desafío: El clima y el paisaje;MS_3C_22_LM_Recurso960;130873;15156;MS_05_NX_LL;628907;138771;Ve más allá;Lista;;Fiestas y tradiciones del mundo. ;;Fiestas y tradiciones del mundo. ;
Desafío: El clima y el paisaje;MS_3C_22_LM_Recurso960;130873;15156;MS_05_NX_LL;628907;138771;Ve más allá;Lista;;El transporte en climas extremos;;El transporte en climas extremos;
Desafío: El clima y el paisaje;MS_3C_22_LM_Recurso960;130873;15156;MS_05_NX_LL;628907;138771;Ve más allá;Lista;;La alimentación en climas extremos. ;;La alimentación en climas extremos. ;
Desafío: El clima y el paisaje;MS_3C_22_LM_Recurso960;130873;15156;MS_05_NX_LL;628907;138771;Ve más allá;Lista;;Paisajes extraterrestres en la Tierra;;Paisajes extraterrestres en la Tierra;
Desafío: El clima y el paisaje;MS_3C_22_LM_Recurso960;130873;15156;MS_05_NX_LL;628907;138771;Ve más allá;Lista;;Localizaciones de escenografías;;Localizaciones de escenografías;
Desafío: El clima y el paisaje;MS_3C_22_LM_Recurso960;130873;15156;MS_05_NX_LL;628907;138771;Ve más allá;Lista;;La presión del ser humano del tiempo;;La presión del ser humano del tiempo;
Desafío: El clima y el paisaje;MS_3C_22_LM_Recurso960;130873;15156;MS_05_NX_LL;628907;138771;Meta;Título;;"¡Final del viaje!
¿Serás capaz de superar la última prueba?";;"<strong>¡Final del viaje!
¿Serás capaz de superar la última prueba?</strong>";
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;15149;MN_06_NX_LL;628453;136949;Escoge tu camino;Lista ;;¿Cogemos un atajo? ;(El movimiento rectilíneo);¿Cogemos un atajo? ;(El movimiento rectilíneo)
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;15149;MN_06_NX_LL;628453;136949;Escoge tu camino;Lista ;;¡Que me aspen si me mareo! ;(El movimiento curvilíneo circular);¡Que me aspen si me mareo! ;(El movimiento curvilíneo circular)
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;15149;MN_06_NX_LL;628453;136949;Escoge tu camino;Lista ;;La danza de los planetas ;(El movimiento curvilíneo elíptico);La danza de los planetas ;(El movimiento curvilíneo elíptico)
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;15149;MN_06_NX_LL;628453;136949;Escoge tu camino;Lista ;;¡Bomba va! ;(El movimiento curvilíneo parabólico);¡Bomba va! ;(El movimiento curvilíneo parabólico)
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;15149;MN_06_NX_LL;628453;136949;Escoge tu camino;Lista ;;Y una manzana cayó sobre su cabeza; (La fuerza de la gravedad sobre el movimiento);Y una manzana cayó sobre su cabeza; (La fuerza de la gravedad sobre el movimiento)
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;15149;MN_06_NX_LL;628453;136949;Escoge tu camino;Lista ;;¡Cuidado no resbales!; (La fuerza de fricción y sus efectos sobre el movimiento);¡Cuidado no resbales!; (La fuerza de fricción y sus efectos sobre el movimiento)
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;15149;MN_06_NX_LL;628453;136949;Escoge tu camino;Lista ;;Dibujando el movimiento ;(Las gráficas velocidad-tiempo);Dibujando el movimiento ;(Las gráficas velocidad-tiempo)
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;15149;MN_06_NX_LL;628453;136949;Escoge tu camino;Enlace;http://recursostic.educacion.es/newton/web/materiales_didacticos/cinematica/cine12.htm;Diferentes tipos de movimiento;, información y ejercicios sobre los tipos de movimiento, en la página del CNICE.;Diferentes tipos de movimiento;, información y ejercicios sobre los tipos de movimiento, en la página del CNICE.
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;15149;MN_06_NX_LL;628453;136949;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=XporjnhcrpQ;Fuerza de roce;, video sobre la fuerza de fricción, en el canal Física para todos.;Fuerza de roce;, video sobre la fuerza de fricción, en el canal Física para todos.
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;15149;MN_06_NX_LL;628453;136949;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=aZJaaw0dS9o&feature=youtu.be;Medidas de longitud;, vídeo de Un Profesor sobre la longitud y los factores de conversión.;Medidas de longitud;, vídeo de Un Profesor sobre la longitud y los factores de conversión.
